Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
60344.87,46289.38491,1471305,2767802055.200423,63258.01,2170.244756980174,62946.40683153905,43.31856311406422,56891.62
56891.62,62146.99931,1960419,3644824179.1448526,62131.91857142858,3098.7929925022227,62139.10192066718,39.30135815370124,58052.24
58052.24,50715.88726,1560459,2896189975.910774,61264.77714285714,3292.263808935082,61594.18699791155,43.367872379814386,59707.51
59707.51,33811.5901,1200190,1982718831.1570768,60597.27857142857,3017.6037134975513,61342.63006485668,46.14556559048694,58622.02
58622.02,31902.22785,1249219,1886578154.5167084,59611.98142857143,2141.543059785213,60979.88205620913,39.50153403929834,56247.18
56247.18,51724.32047,1624768,2968622334.137657,58560.61571428572,1588.6809840750961,60348.85511538124,22.187424927359345,57541.27
57541.27,49917.85017,1570845,2837210673.4885187,58200.95857142857,1473.7859734193162,59974.51043333041,27.59539424676933,57138.29
57138.29,39612.04964,1432991,2246374244.330568,57742.875714285714,1161.6295683055755,59596.34770888636,29.96843220535925,58960.36
58960.36,42153.51522,1604266,2455658857.7005925,58038.409999999996,1172.0742027419737,59511.549347701504,36.186153197739266,53726.53
53726.53,65927.87066,2138184,3649353860.4295673,57420.451428571425,2006.720206119305,58740.213434674646,29.71613474619359,54721.03
54721.03,29716.99957,1110145,1623173123.4917314,56708.09714285714,1943.6072414946243,58204.32231005136,31.68031431119077,57274.88
57274.88,36163.7137,1253408,1982198373.5328348,56515.64857142857,1782.5329165116364,58080.39666871118,35.159999147056084,57776.25
57776.25,40125.28009,1349625,2313371348.113543,56734.08714285714,1837.0072723564115,58039.843779549694,38.94317800043447,56950.56
56950.56,49161.05194,1587472,2823644073.0219045,56649.700000000004,1807.0714022048307,57894.6059422764,43.42681075171871,57184.07
57184.07,44956.63656,1442301,2584928714.0757422,56656.23999999999,1809.2159454488933,57799.86781663955,43.30093726660043,56480.34
56480.34,37574.05976,1307890,2127110102.107309,56301.951428571425,1499.0498722126658,57623.93077442094,49.01333084381288,53601.05
